data,local,divulgacao,+ pets,quantos +,castrou antes,nao pq,sexo,idade,cor,ocupacao,escolaridade,qtde pessoas moradia,qtde c/ renda,faixa de renda familiar,banheiros moradia,quartos moradia,situacao da moradia,meses
2024-05-14,colônia,Faixa,Sim,1,Não,Não tinha nem condições financeiras e nem como transportar o animal,Feminino,50 - 54,Preto,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Médio Completo,3,1,00,2,3,É própria (a que você mora),May
2024-05-14,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,35 - 39,Pardo,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,3,0 (caso ninguém tenha renda),1-706,1,2,É alugada (a que você mora),May
2024-05-14,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,55 - 59,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,0 (caso ninguém tenha renda),707-1412,1,1,É própria (a que você mora),May
2024-05-14,colônia,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,1,5649 | +,1,2,É própria (a que você mora),May
2024-05-14,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,45 - 49,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Incompleto,2,1,707-1412,1,2,É alugada (a que você mora),May
2024-05-14,colônia,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Feminino,55 - 59,Preto,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,3,2,1413-2824,1,1,É alugada (a que você mora),May
2024-05-14,colônia,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Masculino,30 - 34,Amarelo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,2,0 (caso ninguém tenha renda),4237-5648,2,2,É própria (a que você mora),May
2024-05-15,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Sim,0,Feminino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Superior Completo,0,0 (caso ninguém tenha renda),707-1412,1,2,É própria (a que você mora),May
2024-05-15,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,18 - 23,Preto,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Médio Completo,2,2,2825-4236,1,1,É alugada (a que você mora),May
2024-05-15,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Não,Não tinha condições financeiras,Masculino,45 - 49,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Incompleto,1,0 (caso ninguém tenha renda),707-1412,1,2,É própria (a que você mora),May
2024-05-15,colônia,Faixa,Sim,1,Sim,0,Masculino,30 - 34,Pardo,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Fundamental Incompleto,3,0 (caso ninguém tenha renda),1-706,1,1,É alugada (a que você mora),May
2024-05-15,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Não,É o primeiro animal que tenho,Feminino,40 - 44,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,5649 | +,1,3,É alugada (a que você mora),May
2024-05-16,colônia,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,55 - 59,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-16,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Masculino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,2,0 (caso ninguém tenha renda),2825-4236,2,2,É própria (a que você mora),May
2024-05-16,colônia,Carro de Som,Sim,2,Sim,0,Feminino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Completo,0,0 (caso ninguém tenha renda),00,1,2,É própria (a que você mora),May
2024-05-16,colônia,Carro de Som,Sim,1,Sim,0,Feminino,45 - 49,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,4,2,5649 | +,Mais de 3 banheiros,Mais de 3 quartos,É alugada (a que você mora),May
2024-05-16,colônia,Faixa,Sim,Mais de 3,Sim,0,Masculino,30 - 34,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,4,2,4237-5648,2,2,É própria (a que você mora),May
2024-05-16,colônia,Whatsapp (grupo de faz parte),Sim,1,Sim,0,Feminino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,1,1,2825-4236,1,1,É própria (a que você mora),May
2024-05-16,colônia,Faixa,Sim,2,Sim,0,Feminino,45 - 49,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,4,0 (caso ninguém tenha renda),707-1412,1,2,É própria (a que você mora),May
2024-05-16,colônia,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,35 - 39,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,0 (caso ninguém tenha renda),707-1412,1,1,É própria (a que você mora),May
2024-05-16,colônia,Faixa,Sim,Mais de 3,Sim,0,Feminino,45 - 49,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Incompleto,3,2,2825-4236,1,2,É própria (a que você mora),May
2024-05-16,colônia,Faixa,Sim,0,Sim,0,Feminino,30 - 34,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,4,0 (caso ninguém tenha renda),2825-4236,2,1,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Sim,1,Sim,0,Feminino,18 - 23,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,0 (caso ninguém tenha renda),1413-2824,1,2,É alugada (a que você mora),May
2024-05-20,curicica,Carro de Som,Sim,2,Não,Não tinha condições financeiras,Feminino,18 - 23,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,3,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Sim,2,Não,Não tinha condições financeiras,Masculino,55 - 59,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,3,2,707-1412,1,2,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,18 - 23,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Incompleto,2,1,707-1412,1,1,É própria (a que você mora),May
2024-05-20,curicica,Whatsapp (grupo de faz parte),Não,0,Não,Não tinha condições financeiras,Feminino,50 - 54,Preto,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,5,2,1413-2824,1,2,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Não,0,Não,Não tinha condições financeiras,Masculino,24 - 29,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Incompleto,1,0 (caso ninguém tenha renda),1413-2824,1,1,É alugada (a que você mora),May
2024-05-20,curicica,Whatsapp (grupo de faz parte),Sim,Mais de 3,Sim,0,Feminino,35 - 39,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,2825-4236,1,1,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Não,0,Não,Não tinha condições financeiras,Masculino,60 - 100,Preto,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,2,1,1413-2824,2,2,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,45 - 49,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Completo,3,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Sim,1,Não,Não tinha condições financeiras,Masculino,55 - 59,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Superior Completo,2,0 (caso ninguém tenha renda),1413-2824,2,3,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,24 - 29,Branco,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Superior Cursando,3,1,5649 | +,2,2,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Sim,2,Sim,0,Feminino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,24 - 29,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,1,1,4237-5648,1,1,É alugada (a que você mora),May
2024-05-20,curicica,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,50 - 54,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,3,0 (caso ninguém tenha renda),00,1,2,É própria (a que você mora),May
2024-05-20,curicica,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,40 - 44,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,4,2,2825-4236,2,2,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,1,Sim,0,Feminino,50 - 54,Preto,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Completo,2,0 (caso ninguém tenha renda),1413-2824,2,2,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,1,Não,Não tinha condições financeiras,Feminino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Completo,5,2,2825-4236,2,3,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,Mais de 3,Não,Não tinha condições financeiras,Feminino,50 - 54,Amarelo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,1,1413-2824,2,2,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Não,0,Não,0,Masculino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,1,1413-2824,1,1,É alugada (a que você mora),May
2024-05-21,curicica,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,24 - 29,Branco,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,0,0 (caso ninguém tenha renda),00,1,1,É alugada (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,1,Não,Não tinha condições financeiras,Masculino,55 - 59,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,3,1,2825-4236,1,2,É alugada (a que você mora),May
2024-05-21,curicica,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,18 - 23,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,1413-2824,1,1,É alugada (a que você mora),May
2024-05-21,curicica,Carro de Som,Não,0,Não,Não tinha condições financeiras,Masculino,18 - 23,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,0 (caso ninguém tenha renda),707-1412,1,1,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,Mais de 3,Sim,0,Masculino,55 - 59,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,1,2825-4236,2,2,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,1,Não,Não tinha condições financeiras,Masculino,55 - 59,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,1,Não,Não tinha condições financeiras,Feminino,55 - 59,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Completo,1,0 (caso ninguém tenha renda),00,2,2,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,1,Sim,0,Feminino,45 - 49,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Completo,0,0 (caso ninguém tenha renda),1413-2824,1,1,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,2,Não,Não tinha condições financeiras,Feminino,45 - 49,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Incompleto,1,1,2825-4236,2,1,É alugada (a que você mora),May
2024-05-21,curicica,Carro de Som,Não,Mais de 3,Sim,0,Feminino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Completo,1,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,50 - 54,Branco,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Fundamental Completo,3,2,1413-2824,2,2,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Feminino,40 - 44,Branco,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Superior Incompleto,2,1,1413-2824,1,1,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,Mais de 3,Não,Não tinha condições financeiras,Feminino,60 - 100,Preto,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,2,0 (caso ninguém tenha renda),707-1412,1,3,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,18 - 23,Pardo,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,3,2,2825-4236,1,3,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,3,Sim,0,Masculino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,2825-4236,1,2,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,2,Não,Não tinha condições financeiras,Feminino,18 - 23,Pardo,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,1,1,1413-2824,1,1,É própria (a que você mora),May
2024-05-21,curicica,Carro de Som,Sim,1,Não,Não tinha condições financeiras,Feminino,18 - 23,Preto,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Médio Incompleto,5,3,2825-4236,1,2,É alugada (a que você mora),May
2024-05-21,vargem grande,Whatsapp (grupo de faz parte),Sim,Mais de 3,Sim,0,Masculino,55 - 59,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Incompleto,2,0 (caso ninguém tenha renda),707-1412,2,2,É alugada (a que você mora),May
2024-05-21,vargem grande,Whatsapp (grupo de faz parte),Sim,Mais de 3,Não,É o primeiro animal que tenho,Masculino,50 - 54,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,0 (caso ninguém tenha renda),5649 | +,1,2,É própria (a que você mora),May
2024-05-21,vargem grande,Faixa,Sim,1,Sim,0,Feminino,40 - 44,Branco,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Médio Completo,2,0 (caso ninguém tenha renda),1413-2824,1,2,É alugada (a que você mora),May
